"claim.nr";"type";"hidden";"occ.date";"occ.year";"occ.year.fact";"occ.month";"rep.delay";"rep.date";"rep.year";"rep.year.fact";"rep.month";"settlement.date";"settlement.year";"open_obs1";"open_obs2";"open_obs3";"open_obs4";"open_obs5";"open_obs6";"open_obs7";"open_obs8";"open_obs9";"settlement_obs1";"settlement_obs2";"settlement_obs3";"settlement_obs4";"settlement_obs5";"settlement_obs6";"settlement_obs7";"settlement_obs8";"settlement_obs9";"size_obs1";"size_obs2";"size_obs3";"size_obs4";"size_obs5";"size_obs6";"size_obs7";"size_obs8";"size_obs9"
790;"T3";"M";"2014-03-05";2014;"2014";"3";0.161533196440794;"2014-05-03";3;"3";"5";"2015-01-26";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;115.931435976384;0;0;0;0;0;0;0;0
791;"T2";"M";"2019-05-08";2019;"2019";"5";0.276522929500342;"2019-08-17";8;"8";"8";"2022-02-23";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;96.3786404886708;0;3293.19343140153;0;0;0;0;0;0
792;"T1";"L";"2016-05-12";2016;"2016";"5";0.183436002737851;"2016-07-18";5;"5";"7";"2018-02-18";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;266.389569727019;121.015034162061;0;0;0;0;0;0;0
794;"T1";"L";"2014-09-09";2014;"2014";"9";0.249144421629021;"2014-12-09";3;"3";"12";"2017-01-27";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2027.30494913993;620.227011790047;99.6305801405934;0;0;0;0;0
795;"T1";"H";"2015-09-10";2015;"2015";"9";0.0082135523613963;"2015-09-13";4;"4";"9";"2015-09-23";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
796;"T1";"H";"2017-05-16";2017;"2017";"5";0.202600958247775;"2017-07-29";6;"6";"7";"2020-03-19";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1078.91066286585;464.913006262062;133.427901375512;0;0;0;0;0;0
797;"T2";"L";"2012-03-05";2012;"2012";"3";0.279260780287474;"2012-06-15";1;"1";"6";"2012-09-24";2012;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
798;"T1";"L";"2017-12-22";2017;"2017";"12";0.0657084188911704;"2018-01-15";7;"7";"1";"2020-01-13";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;494.214066303653;627.057156982262;0;0;0;0;0;0;0
799;"T3";"H";"2014-01-12";2014;"2014";"1";0.27378507871321;"2014-04-22";3;"3";"4";"2015-11-20";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;366.587574553736;0;0;0;0;0;0;0;0
801;"T3";"M";"2018-04-25";2018;"2018";"4";1.14442162902122;"2019-06-17";8;"8";"6";"2022-12-27";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;135.737462246127;699.634092256047;1793.63194654289;0;0;0;0;0
802;"T2";"L";"2019-01-11";2019;"2019";"1";0.0657084188911704;"2019-02-04";8;"8";"2";"2019-10-31";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;130.319327472272;0;0;0;0;0;0;0;0
803;"T3";"L";"2017-07-06";2017;"2017";"7";0.246406570841889;"2017-10-04";6;"6";"10";"2024-10-30";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;675.90464287893;177.670528141913;0;0;444.434784347969;0;2938.24274514743;0
804;"T1";"L";"2019-11-29";2019;"2019";"11";0.0766598220396988;"2019-12-27";8;"8";"12";"2021-12-22";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;701.512527957082;1184.43914371586;0;0;0;0;0;0
805;"T3";"M";"2015-04-24";2015;"2015";"4";0.54757015742642;"2015-11-10";4;"4";"11";"2018-11-11";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1814.62196020409;0;823.312017185554;90.7231841029897;0;0;0;0;0
806;"T1";"L";"2016-07-16";2016;"2016";"7";0.0164271047227926;"2016-07-22";5;"5";"7";"2027-09-15";2027;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;58.2731727357669;312.358269430984;117.35991443425;54.9646961340071;163.179162637665;232.936039478199;0;419.957843491751;0
807;"T1";"H";"2019-09-28";2019;"2019";"9";0.0328542094455852;"2019-10-10";8;"8";"10";"2024-09-26";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;246.906158687833;481.213262910676;0;683.253845728263;319.46847307878;110.859926452735;0;0;0
808;"T1";"M";"2019-12-15";2019;"2019";"12";0.0520191649555099;"2020-01-03";9;"9";"1";"2020-01-05";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
810;"T2";"H";"2020-04-03";2020;"2020";"4";0.0438056125941136;"2020-04-19";9;"9";"4";"2022-02-28";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;111.577862857298;2339.12032500986;0;0;0;0;0;0;0
811;"T1";"L";"2016-06-08";2016;"2016";"6";0.136892539356605;"2016-07-28";5;"5";"7";"2016-09-01";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;30.0643569693074;0;0;0;0;0;0;0;0
812;"T2";"L";"2015-11-02";2015;"2015";"11";0.0793976728268309;"2015-12-01";4;"4";"12";"2022-11-10";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;233.918422536659;305.488557284854;15.655834806223;340.987376115307;898.283860157356;1997.30360106953;0;0
813;"T3";"M";"2019-10-10";2019;"2019";"10";0.249144421629021;"2020-01-09";9;"9";"1";"2022-12-28";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;433.822755869059;361.366835730351;131.438558711535;0;0;0;0;0;0
814;"T1";"M";"2019-12-30";2019;"2019";"12";0.136892539356605;"2020-02-18";9;"9";"2";"2022-01-19";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2192.31497490198;3014.17436242299;0;0;0;0;0;0;0
815;"T1";"M";"2017-03-28";2017;"2017";"3";0.251882272416153;"2017-06-28";6;"6";"6";"2017-08-22";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
816;"T1";"M";"2012-03-12";2012;"2012";"3";0.0520191649555099;"2012-03-31";1;"1";"3";"2012-05-10";2012;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
817;"T1";"M";"2016-04-16";2016;"2016";"4";0.191649555099247;"2016-06-25";5;"5";"6";"2016-07-28";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;29.8888920637227;0;0;0;0;0;0;0;0
818;"T1";"L";"2015-12-10";2015;"2015";"12";0.279260780287474;"2016-03-21";5;"5";"3";"2018-05-02";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1369.39762335187;651.057594727822;144.580633303372;0;0;0;0;0;0
819;"T1";"L";"2015-02-14";2015;"2015";"2";0.427104722792608;"2015-07-20";4;"4";"7";"2016-12-23";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;140.353763027118;248.970133740495;0;0;0;0;0;0;0
820;"T1";"L";"2014-08-21";2014;"2014";"8";0.194387405886379;"2014-10-31";3;"3";"10";"2014-12-04";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;248.39183340714;0;0;0;0;0;0;0;0
821;"T3";"M";"2012-07-26";2012;"2012";"7";0.284736481861739;"2012-11-07";1;"1";"11";"2014-09-06";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;79.3234450273916;1019.409968127;301.489139425682;0;0;0;0;0;0
822;"T1";"M";"2012-06-27";2012;"2012";"6";0.0684462696783025;"2012-07-22";1;"1";"7";"2024-01-02";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;88.510333126736;35.70300421654;803.588352385228;363.585723666739;306.301943850542;224.319017318237;922.965188960013;3769.72743820844;16389.3392832917
823;"T1";"L";"2020-11-07";2020;"2020";"11";0.0958247775496235;"2020-12-12";9;"9";"12";"2022-06-06";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;64.08356204167;57.9445622804129;327.161800728579;0;0;0;0;0;0
824;"T1";"M";"2013-05-16";2013;"2013";"5";0.0109514031485284;"2013-05-20";2;"2";"5";"2013-08-27";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;471.247472178648;0;0;0;0;0;0;0;0
826;"T3";"L";"2018-11-10";2018;"2018";"11";0.314852840520192;"2019-03-05";8;"8";"3";"2020-04-27";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;103.600539046345;0;0;0;0;0;0;0;0
828;"T2";"L";"2019-03-12";2019;"2019";"3";0.558521560574949;"2019-10-02";8;"8";"10";"2021-10-16";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;159.097052015892;71.8404131940069;0;0;0;0;0;0
829;"T1";"L";"2019-06-01";2019;"2019";"6";0.0793976728268309;"2019-06-30";8;"8";"6";"2019-12-08";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;159.886877326935;0;0;0;0;0;0;0;0
830;"T2";"H";"2016-07-24";2016;"2016";"7";0.528405201916496;"2017-02-02";6;"6";"2";"2023-04-16";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;752.036277158898;704.365607888385;1147.83627349751;0;761.478202705284;148.52304222211;504.804091351202;0;0
831;"T1";"M";"2020-10-06";2020;"2020";"10";0.197125256673511;"2020-12-17";9;"9";"12";"2021-03-29";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;43.6532560148902;0;0;0;0;0;0;0
832;"T1";"H";"2017-01-16";2017;"2017";"1";0;"2017-01-16";6;"6";"1";"2023-03-23";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;542.69872336563;39.1263655070411;858.248691380827;1878.82248803661;235.091748200734;818.319220593757;1023.91987670387;0;0
833;"T2";"M";"2013-06-20";2013;"2013";"6";0.027378507871321;"2013-06-30";2;"2";"6";"2018-07-13";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;51.3474621273805;91.0253045523797;160.863198575998;2185.03557255424;0;0;0;0;0
834;"T1";"L";"2015-01-14";2015;"2015";"1";0.180698151950719;"2015-03-21";4;"4";"3";"2021-09-08";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;199.479005851641;428.300749440746;2415.85073918317;759.817434683893;755.295702482992;4734.10631913824;4019.88338247079;0;0
835;"T1";"M";"2017-01-10";2017;"2017";"1";0.0903490759753593;"2017-02-12";6;"6";"2";"2020-09-22";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;872.716560980149;1455.75143259989;0;807.249924722056;0;0;0;0;0
837;"T1";"L";"2019-12-24";2019;"2019";"12";0.125941136208077;"2020-02-08";9;"9";"2";"2022-06-03";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2038.30763224966;109.229277450618;0;0;0;0;0;0;0
838;"T1";"M";"2019-02-11";2019;"2019";"2";0.0246406570841889;"2019-02-20";8;"8";"2";"2020-08-02";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;88.8303904357541;139.590534186798;0;0;0;0;0;0;0
839;"T2";"M";"2017-09-10";2017;"2017";"9";0.268309377138946;"2017-12-17";6;"6";"12";"2019-10-15";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;76.9646615574619;372.045934803294;511.95878696072;0;0;0;0;0;0
840;"T2";"M";"2015-06-11";2015;"2015";"6";0.309377138945927;"2015-10-02";4;"4";"10";"2023-12-13";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;358.213015125766;429.220731006826;650.038262129846;2448.99665280289;310.263642854629;3674.59737430015;0;2292.22206564625;3655.07971369253
841;"T1";"H";"2016-06-30";2016;"2016";"6";0.48186173853525;"2016-12-23";5;"5";"12";"2020-10-31";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;126.859129555518;835.322852695175;8159.49053032217;179.26590498839;0;0;0;0
842;"T1";"M";"2011-12-03";2011;"2011";"12";0.306639288158795;"2012-03-24";1;"1";"3";"2013-05-22";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;497.262620361608;337.953886978464;0;0;0;0;0;0;0
843;"T3";"H";"2015-11-28";2015;"2015";"11";0.142368240930869;"2016-01-19";5;"5";"1";"2022-10-07";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;399.616302231875;577.392758213383;0;246.901834197602;270.48960025693;231.719595408858;368.890975294781;0;0
845;"T1";"L";"2018-07-05";2018;"2018";"7";0.731006160164271;"2019-03-29";8;"8";"3";"2020-07-10";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1593.11573054066;0;0;0;0;0;0;0;0
846;"T2";"M";"2013-10-09";2013;"2013";"10";0.492813141683778;"2014-04-07";3;"3";"4";"2014-11-03";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;464.219630835356;0;0;0;0;0;0;0;0
847;"T1";"L";"2012-08-16";2012;"2012";"8";0.054757015742642;"2012-09-05";1;"1";"9";"2012-11-14";2012;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;305.265652282459;0;0;0;0;0;0;0;0
849;"T1";"M";"2016-03-22";2016;"2016";"3";0.295687885010267;"2016-07-08";5;"5";"7";"2018-04-20";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;610.541549724394;128.150580016846;832.424287958104;0;0;0;0;0;0
851;"T1";"L";"2014-01-28";2014;"2014";"1";0.344969199178645;"2014-06-03";3;"3";"6";"2018-02-12";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;52.0031123722433;225.16018932437;1048.01838798389;0;300.858840428084;0;0;0;0
852;"T1";"M";"2019-06-05";2019;"2019";"6";0.205338809034908;"2019-08-19";8;"8";"8";"2024-04-07";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;4331.93315447478;1409.5062654649;6316.3249698455;1238.08993245566;327.346113680429;996.463040239578;0;0;0
854;"T1";"L";"2016-06-11";2016;"2016";"6";0.473648186173854;"2016-12-01";5;"5";"12";"2017-02-27";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;75.2162787204981;0;0;0;0;0;0;0;0
855;"T1";"M";"2012-07-23";2012;"2012";"7";0.0574948665297741;"2012-08-13";1;"1";"8";"2012-10-07";2012;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;39.83518952218;0;0;0;0;0;0;0;0
856;"T1";"M";"2018-05-02";2018;"2018";"5";0.112251882272416;"2018-06-12";7;"7";"6";"2025-02-06";2025;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;301.85087650747;282.229425022128;441.329269326928;5236.04235362799;788.222716004933;328.620790099867;3282.34931441832;0;0
857;"T1";"H";"2016-07-02";2016;"2016";"7";0;"2016-07-02";5;"5";"7";"2018-08-28";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;694.878853862596;1057.96750478329;806.878647923427;0;0;0;0;0;0
859;"T1";"H";"2016-07-04";2016;"2016";"7";0.180698151950719;"2016-09-08";5;"5";"9";"2017-04-20";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;847.526924971383;0;0;0;0;0;0;0
860;"T1";"H";"2019-05-17";2019;"2019";"5";0.0574948665297741;"2019-06-07";8;"8";"6";"2021-09-27";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;876.692864539151;2245.98997108071;1713.46818096724;0;0;0;0;0;0
861;"T1";"L";"2012-01-14";2012;"2012";"1";0.240930869267625;"2012-04-11";1;"1";"4";"2016-10-26";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1012.07873227144;870.171095584194;501.20391066051;94.7972685476347;274.769293808661;0;0;0;0
863;"T1";"M";"2013-01-25";2013;"2013";"1";0.0739219712525667;"2013-02-21";2;"2";"2";"2014-02-25";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;143.409023223131;0;0;0;0;0;0;0;0
864;"T3";"M";"2019-08-06";2019;"2019";"8";0.271047227926078;"2019-11-13";8;"8";"11";"2022-08-24";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;84.8531173800432;0;2410.14913201434;212.862383038313;0;0;0;0;0
865;"T1";"L";"2019-07-16";2019;"2019";"7";0.11772758384668;"2019-08-28";8;"8";"8";"2020-04-14";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;25.7594306351638;67.1511552437268;0;0;0;0;0;0;0
866;"T1";"M";"2013-07-15";2013;"2013";"7";0.199863107460643;"2013-09-26";2;"2";"9";"2015-05-19";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;833.859810879478;360.097142226032;0;0;0;0;0;0
868;"T3";"L";"2014-05-16";2014;"2014";"5";0.569472963723477;"2014-12-10";3;"3";"12";"2018-08-03";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;168.289431609134;0;641.650409996642;0;0;0;0;0
869;"T1";"L";"2014-05-11";2014;"2014";"5";0.0766598220396988;"2014-06-08";3;"3";"6";"2019-09-15";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;17.1560545172584;87.9088459356064;0;0;3023.91636843643;1338.78914638038;0;0;0
870;"T3";"L";"2019-11-28";2019;"2019";"11";0.810403832991102;"2020-09-19";9;"9";"9";"2029-05-28";2029;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;283.034844360868;0;2253.66877306368;489.041853061453;248.4727522876;0;380.662649536178;0
871;"T1";"M";"2016-04-08";2016;"2016";"4";0.186173853524983;"2016-06-15";5;"5";"6";"2017-03-22";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;702.742561544518;406.400151219699;0;0;0;0;0;0;0
872;"T1";"L";"2019-07-14";2019;"2019";"7";0.0492813141683778;"2019-08-01";8;"8";"8";"2025-05-01";2025;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;28.6972557550645;1465.77534935016;3171.80971196599;923.430785540585;804.367177565868;461.910430979034;0;0;0
873;"T1";"L";"2019-06-21";2019;"2019";"6";0.0985626283367557;"2019-07-27";8;"8";"7";"2021-01-18";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;251.326771564686;879.772360771252;0;0;0;0;0;0;0
874;"T2";"M";"2013-05-15";2013;"2013";"5";0.276522929500342;"2013-08-24";2;"2";"8";"2015-09-16";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;392.205305086412;0;0;0;0;0;0;0;0
875;"T2";"L";"2013-04-05";2013;"2013";"4";0.0465434633812457;"2013-04-22";2;"2";"4";"2014-12-22";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1119.28116538236;0;0;0;0;0;0;0;0
878;"T2";"M";"2014-03-17";2014;"2014";"3";0.42984257357974;"2014-08-21";3;"3";"8";"2015-07-23";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;156.975672930928;469.1548407268;0;0;0;0;0;0;0
879;"T2";"M";"2012-05-09";2012;"2012";"5";0.301163586584531;"2012-08-27";1;"1";"8";"2014-10-07";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;953.313068530201;505.706321558641;0;0;0;0;0;0;0
880;"T1";"H";"2014-03-04";2014;"2014";"3";0.227241615331964;"2014-05-26";3;"3";"5";"2014-10-17";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;129.237053064066;0;0;0;0;0;0;0;0
881;"T3";"H";"2020-03-09";2020;"2020";"3";0.150581793292266;"2020-05-03";9;"9";"5";"2024-08-07";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;79.1472259730727;0;194.554905549222;442.658229863158;362.105934022464;0;0;0;0
882;"T2";"M";"2015-07-31";2015;"2015";"7";0.355920602327173;"2015-12-08";4;"4";"12";"2023-07-24";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;18.8017905573282;0;0;383.001592087953;221.310783070129;3821.12557862884;3476.35366787514;1676.47007252932;560.062252812442
883;"T1";"L";"2016-09-11";2016;"2016";"9";0.082135523613963;"2016-10-11";5;"5";"10";"2018-03-05";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;115.779849692619;396.697399363208;0;0;0;0;0;0;0
885;"T1";"L";"2016-07-26";2016;"2016";"7";0.0027378507871321;"2016-07-27";5;"5";"7";"2019-04-15";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;83.6107731321514;150.12970304753;411.067512557731;203.047627011557;0;0;0;0;0
886;"T1";"M";"2013-06-25";2013;"2013";"6";0.10403832991102;"2013-08-02";2;"2";"8";"2014-12-13";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1097.35066854885;141.025011866057;0;0;0;0;0;0;0
887;"T1";"H";"2013-01-08";2013;"2013";"1";0.229979466119097;"2013-04-02";2;"2";"4";"2013-07-15";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;753.586370416024;0;0;0;0;0;0;0;0
888;"T1";"M";"2014-02-01";2014;"2014";"2";0.262833675564682;"2014-05-08";3;"3";"5";"2021-04-19";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;73.5151033459181;493.378952783306;793.517392267203;0;324.08215615056;947.605930748995;0;0;0
890;"T1";"H";"2016-11-12";2016;"2016";"11";0.150581793292266;"2017-01-06";6;"6";"1";"2018-11-02";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1235.91898752444;1359.76796720643;0;0;0;0;0;0;0
892;"T1";"M";"2017-04-06";2017;"2017";"4";0.0876112251882272;"2017-05-08";6;"6";"5";"2018-05-05";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;194.220038791304;0;0;0;0;0;0;0;0
893;"T3";"M";"2011-11-19";2011;"2011";"11";0.643394934976044;"2012-07-11";1;"1";"7";"2016-08-30";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;99.6108389661395;0;336.956289165233;572.857106702174;0;0;0;0;0
894;"T1";"M";"2017-09-11";2017;"2017";"9";0.229979466119097;"2017-12-04";6;"6";"12";"2019-08-10";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;496.565132308059;341.27430529292;0;0;0;0;0;0
895;"T1";"L";"2014-01-12";2014;"2014";"1";0.0739219712525667;"2014-02-08";3;"3";"2";"2015-07-20";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;240.563767730532;0;0;0;0;0;0;0;0
896;"T1";"H";"2017-01-15";2017;"2017";"1";0.0054757015742642;"2017-01-17";6;"6";"1";"2019-08-19";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;128.691321067661;756.265708427573;0;0;0;0;0;0;0
899;"T1";"M";"2013-03-22";2013;"2013";"3";0.224503764544832;"2013-06-12";2;"2";"6";"2015-11-19";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;8.58539080634025;533.360326349568;263.530377470593;0;0;0;0;0;0
901;"T1";"H";"2015-11-07";2015;"2015";"11";0.161533196440794;"2016-01-05";5;"5";"1";"2019-08-28";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;156.681646772011;1400.72685563974;2686.44788330641;0;0;0;0;0;0
902;"T3";"L";"2015-08-18";2015;"2015";"8";0.317590691307324;"2015-12-12";4;"4";"12";"2023-04-11";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;267.243899473119;0;62.2862479577485;0;2718.10380008089;1943.71307414205;1233.67425086039;0;0
903;"T1";"M";"2012-12-13";2012;"2012";"12";0.0520191649555099;"2013-01-01";2;"2";"1";"2015-01-21";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;918.472578677865;21.9984636433465;0;0;0;0;0;0;0
905;"T2";"H";"2012-04-16";2012;"2012";"4";0.317590691307324;"2012-08-10";1;"1";"8";"2015-06-15";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;548.115189198315;4.14793252829643;1864.41326147071;0;0;0;0;0;0
906;"T1";"L";"2015-12-28";2015;"2015";"12";0.254620123203285;"2016-03-30";5;"5";"3";"2020-07-01";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;208.444308316939;1022.55107548045;3414.48122255747;0;40.5697872104945;0;0;0;0
907;"T1";"L";"2018-06-29";2018;"2018";"6";0.194387405886379;"2018-09-08";7;"7";"9";"2024-02-12";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;491.846080435572;173.827668002404;882.532968077408;688.178370912749;1017.52907660238;2571.44573582433;0;0;0
908;"T2";"M";"2017-01-12";2017;"2017";"1";0.161533196440794;"2017-03-12";6;"6";"3";"2025-03-03";2025;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;432.53217421673;823.637692066808;297.770766811517;0;420.20940640351;2696.04290386994;105.132356055604;2355.41544113063;0
909;"T2";"M";"2013-05-02";2013;"2013";"5";0.355920602327173;"2013-09-09";2;"2";"9";"2015-09-06";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;179.432497708835;0;0;0;0;0;0;0;0
911;"T3";"L";"2016-08-05";2016;"2016";"8";0.216290212183436;"2016-10-23";5;"5";"10";"2021-07-22";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;20.110721654259;352.952604431399;250.464201301068;1432.86979622082;825.930598739855;0;0;0;0
912;"T1";"H";"2016-12-25";2016;"2016";"12";0.440793976728268;"2017-06-04";6;"6";"6";"2017-11-09";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;163.772491387381;0;0;0;0;0;0;0;0
914;"T3";"M";"2019-07-29";2019;"2019";"7";0.602327173169062;"2020-03-05";9;"9";"3";"2020-04-28";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
915;"T2";"L";"2018-07-12";2018;"2018";"7";0.501026694045175;"2019-01-11";8;"8";"1";"2029-05-20";2029;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;440.757368182758;0;223.855439804095;1191.44535432264;557.9849395466;1408.53101900789;3868.05809797574;0;4583.55508531854
916;"T3";"L";"2019-03-04";2019;"2019";"3";0.183436002737851;"2019-05-10";8;"8";"5";"2022-03-04";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1130.57904860014;284.674197991176;0;0;0;0;0;0;0
917;"T2";"H";"2019-06-11";2019;"2019";"6";0.971937029431896;"2020-05-31";9;"9";"5";"2021-05-11";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;274.54460842959;0;0;0;0;0;0;0;0
